Time,TRoo,Q_flow_nominal,T_a_nominal,T_b_nominal,m_flow_nominal,dp_nominal,sou.nPorts,sou.verifyInputs,sou.ports[1].m_flow,sou.ports[1].p,sou.ports[1].h_outflow,sou.X[1],sou.p,sou.T,sou.p_in,sou.T_in,res2.allowFlowReversal,res2.port_a.m_flow,res2.port_a.p,res2.port_a.h_outflow,res2.port_b.m_flow,res2.port_b.p,res2.port_b.h_outflow,res2.m_flow_nominal,res2.m_flow_small,res2.m_flow,res2.dp,res2.from_dp,res2.dp_nominal,res2.linearized,res2.m_flow_turbulent,res2.deltaM,res2.k,sin.nPorts,sin.verifyInputs,sin.ports[1].m_flow,sin.ports[1].p,sin.ports[1].h_outflow,sin.X[1],sin.p,sin.T,radCon.allowFlowReversal,radCon.port_a.m_flow,radCon.port_a.p,radCon.port_a.h_outflow,radCon.port_b.m_flow,radCon.port_b.p,radCon.port_b.h_outflow,radCon.m_flow_nominal,radCon.m_flow_small,radCon.m_flow,radCon.dp,radCon.sta_a.p,radCon.sta_a.T,radCon.sta_b.p,radCon.sta_b.T,radCon.energyDynamics,radCon.massDynamics,radCon.substanceDynamics,radCon.traceDynamics,radCon.p_start,radCon.T_start,radCon.X_start[1],radCon.mSenFac,radCon.nEle,radCon.fraRad,radCon.Q_flow_nominal,radCon.T_a_nominal,radCon.T_b_nominal,radCon.TAir_nominal,radCon.TRad_nominal,radCon.n,radCon.VWat,radCon.mDry,radCon.deltaM,radCon.from_dp,radCon.dp_nominal,radCon.linearized,radCon.QCon_flow,radCon.QRad_flow,radCon.Q_flow,radCon.heatPortCon.T,radCon.heatPortCon.Q_flow,radCon.heatPortRad.T,radCon.heatPortRad.Q_flow,radCon.vol[1].energyDynamics,radCon.vol[1].massDynamics,radCon.vol[1].substanceDynamics,radCon.vol[1].traceDynamics,radCon.vol[1].p_start,radCon.vol[1].T_start,radCon.vol[1].X_start[1],radCon.vol[1].mSenFac,radCon.vol[1].prescribedHeatFlowRate,radCon.vol[1].simplify_mWat_flow,radCon.vol[1].m_flow_nominal,radCon.vol[1].nPorts,radCon.vol[1].m_flow_small,radCon.vol[1].allowFlowReversal,radCon.vol[1].V,radCon.vol[1].ports[1].m_flow,radCon.vol[1].ports[1].p,radCon.vol[1].ports[1].h_outflow,radCon.vol[1].ports[2].m_flow,radCon.vol[1].ports[2].p,radCon.vol[1].ports[2].h_outflow,radCon.vol[1].T,radCon.vol[1].U,radCon.vol[1].p,radCon.vol[1].m,radCon.vol[1].use_C_flow,radCon.vol[1].heatPort.T,radCon.vol[1].heatPort.Q_flow,radCon.vol[2].energyDynamics,radCon.vol[2].massDynamics,radCon.vol[2].substanceDynamics,radCon.vol[2].traceDynamics,radCon.vol[2].p_start,radCon.vol[2].T_start,radCon.vol[2].X_start[1],radCon.vol[2].mSenFac,radCon.vol[2].prescribedHeatFlowRate,radCon.vol[2].simplify_mWat_flow,radCon.vol[2].m_flow_nominal,radCon.vol[2].nPorts,radCon.vol[2].m_flow_small,radCon.vol[2].allowFlowReversal,radCon.vol[2].V,radCon.vol[2].ports[1].m_flow,radCon.vol[2].ports[1].p,radCon.vol[2].ports[1].h_outflow,radCon.vol[2].ports[2].m_flow,radCon.vol[2].ports[2].p,radCon.vol[2].ports[2].h_outflow,radCon.vol[2].T,radCon.vol[2].U,radCon.vol[2].p,radCon.vol[2].m,radCon.vol[2].use_C_flow,radCon.vol[2].heatPort.T,radCon.vol[2].heatPort.Q_flow,radCon.vol[3].energyDynamics,radCon.vol[3].massDynamics,radCon.vol[3].substanceDynamics,radCon.vol[3].traceDynamics,radCon.vol[3].p_start,radCon.vol[3].T_start,radCon.vol[3].X_start[1],radCon.vol[3].mSenFac,radCon.vol[3].prescribedHeatFlowRate,radCon.vol[3].simplify_mWat_flow,radCon.vol[3].m_flow_nominal,radCon.vol[3].nPorts,radCon.vol[3].m_flow_small,radCon.vol[3].allowFlowReversal,radCon.vol[3].V,radCon.vol[3].ports[1].m_flow,radCon.vol[3].ports[1].p,radCon.vol[3].ports[1].h_outflow,radCon.vol[3].ports[2].m_flow,radCon.vol[3].ports[2].p,radCon.vol[3].ports[2].h_outflow,radCon.vol[3].T,radCon.vol[3].U,radCon.vol[3].p,radCon.vol[3].m,radCon.vol[3].use_C_flow,radCon.vol[3].heatPort.T,radCon.vol[3].heatPort.Q_flow,radCon.vol[4].energyDynamics,radCon.vol[4].massDynamics,radCon.vol[4].substanceDynamics,radCon.vol[4].traceDynamics,radCon.vol[4].p_start,radCon.vol[4].T_start,radCon.vol[4].X_start[1],radCon.vol[4].mSenFac,radCon.vol[4].prescribedHeatFlowRate,radCon.vol[4].simplify_mWat_flow,radCon.vol[4].m_flow_nominal,radCon.vol[4].nPorts,radCon.vol[4].m_flow_small,radCon.vol[4].allowFlowReversal,radCon.vol[4].V,radCon.vol[4].ports[1].m_flow,radCon.vol[4].ports[1].p,radCon.vol[4].ports[1].h_outflow,radCon.vol[4].ports[2].m_flow,radCon.vol[4].ports[2].p,radCon.vol[4].ports[2].h_outflow,radCon.vol[4].T,radCon.vol[4].U,radCon.vol[4].p,radCon.vol[4].m,radCon.vol[4].use_C_flow,radCon.vol[4].heatPort.T,radCon.vol[4].heatPort.Q_flow,radCon.vol[5].energyDynamics,radCon.vol[5].massDynamics,radCon.vol[5].substanceDynamics,radCon.vol[5].traceDynamics,radCon.vol[5].p_start,radCon.vol[5].T_start,radCon.vol[5].X_start[1],radCon.vol[5].mSenFac,radCon.vol[5].prescribedHeatFlowRate,radCon.vol[5].simplify_mWat_flow,radCon.vol[5].m_flow_nominal,radCon.vol[5].nPorts,radCon.vol[5].m_flow_small,radCon.vol[5].allowFlowReversal,radCon.vol[5].V,radCon.vol[5].ports[1].m_flow,radCon.vol[5].ports[1].p,radCon.vol[5].ports[1].h_outflow,radCon.vol[5].ports[2].m_flow,radCon.vol[5].ports[2].p,radCon.vol[5].ports[2].h_outflow,radCon.vol[5].T,radCon.vol[5].U,radCon.vol[5].p,radCon.vol[5].m,radCon.vol[5].use_C_flow,radCon.vol[5].heatPort.T,radCon.vol[5].heatPort.Q_flow,TBCCon2.T,TBCCon2.port.T,TBCCon2.port.Q_flow,step.height,step.y,step.offset,step.startTime,TBCRad2.T,TBCRad2.port.T,TBCRad2.port.Q_flow,ramp.height,ramp.duration,ramp.y,ramp.offset,ramp.startTime
5702.4,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,147042.5,1,300000,328.15,303000,308.294,1,0.119502865,303000,188280,-0.119502865,300000,130316.28,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,143170.23,-0.119502865,303000,130316.28,0.13211699,1.3211698e-05,0.119502865,0,303000,308.294,303000,304.29633,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1299.2397,-699.59064,-1998.8304,293.15,-1299.2397,293.15,-699.59064,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,143170.23,-0.119502865,303000,143170.23,307.3685,1411457,303000,6.383915,0,307.3685,-462.74588,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,139585.22,-0.119502865,303000,139585.22,306.51166,1376113.6,303000,6.383915,0,306.51166,-428.42096,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,136262.48,-0.119502865,303000,136262.48,305.71753,1343356.2,303000,6.383915,0,305.71753,-397.0753,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,133179.6,-0.119502865,303000,133179.6,304.98068,1312963.4,303000,6.383915,0,304.98068,-368.41385,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,130316.28,-0.119502865,303000,130316.28,304.29633,1284735,303000,6.383915,0,304.29633,-342.17444,293.15,293.15,1299.2397,0,303000,303000,3600,293.15,293.15,699.59064,-34,3600,308.294,328.15,3600
5724,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,146188.95,1,300000,328.15,303000,308.09,1,0.119502865,303000,188280,-0.119502865,300000,129730.695,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,142380.36,-0.119502865,303000,129730.695,0.13211699,1.3211698e-05,0.119502865,0,303000,308.09,303000,304.15637,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1278.4264,-688.3834,-1966.8098,293.15,-1278.4264,293.15,-688.3834,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,142380.36,-0.119502865,303000,142380.36,307.17972,1403669.8,303000,6.383915,0,307.17972,-455.13934,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,138853.42,-0.119502865,303000,138853.42,306.33676,1368899.2,303000,6.383915,0,306.33676,-421.4781,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,135583.8,-0.119502865,303000,135583.8,305.5553,1336665.4,303000,6.383915,0,305.5553,-390.73004,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,132549.5,-0.119502865,303000,132549.5,304.83008,1306751.4,303000,6.383915,0,304.83008,-362.60754,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,129730.695,-0.119502865,303000,129730.695,304.15637,1278962,303000,6.383915,0,304.15637,-336.8548,293.15,293.15,1278.4264,0,303000,303000,3600,293.15,293.15,688.3834,-34,3600,308.09,328.15,3600
5745.6,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,145335.42,1,300000,328.15,303000,307.886,1,0.119502865,303000,188280,-0.119502865,300000,129144.44,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,141590.28,-0.119502865,303000,129144.44,0.13211699,1.3211698e-05,0.119502865,0,303000,307.886,303000,304.01627,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1257.6648,-677.2041,-1934.8689,293.15,-1257.6648,293.15,-677.2041,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,141590.28,-0.119502865,303000,141590.28,306.99088,1395880.8,303000,6.383915,0,306.99088,-447.55548,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,138121.3,-0.119502865,303000,138121.3,306.16177,1361681.5,303000,6.383915,0,306.16177,-414.55402,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,134904.62,-0.119502865,303000,134904.62,305.39297,1329969.8,303000,6.383915,0,305.39297,-384.4002,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,131918.81,-0.119502865,303000,131918.81,304.67935,1300533.8,303000,6.383915,0,304.67935,-356.8138,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,129144.44,-0.119502865,303000,129144.44,304.01627,1273182.4,303000,6.383915,0,304.01627,-331.54538,293.15,293.15,1257.6648,0,303000,303000,3600,293.15,293.15,677.2041,-34,3600,307.886,328.15,3600
5767.2,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,144481.89,1,300000,328.15,303000,307.682,1,0.119502865,303000,188280,-0.119502865,300000,128557.51,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,140800.02,-0.119502865,303000,128557.51,0.13211699,1.3211698e-05,0.119502865,0,303000,307.682,303000,303.87598,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1236.9557,-666.05304,-1903.0087,293.15,-1236.9557,293.15,-666.05304,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,140800.02,-0.119502865,303000,140800.02,306.802,1388089.9,303000,6.383915,0,306.802,-439.99463,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,137388.81,-0.119502865,303000,137388.81,305.98672,1354460.1,303000,6.383915,0,305.98672,-407.64893,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,134224.98,-0.119502865,303000,134224.98,305.23053,1323269.4,303000,6.383915,0,305.23053,-378.08606,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,131287.55,-0.119502865,303000,131287.55,304.52847,1294310.2,303000,6.383915,0,304.52847,-351.03287,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,128557.51,-0.119502865,303000,128557.51,303.87598,1267396,303000,6.383915,0,303.87598,-326.24625,293.15,293.15,1236.9557,0,303000,303000,3600,293.15,293.15,666.05304,-34,3600,307.682,328.15,3600
5788.8,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,143628.36,1,300000,328.15,303000,307.478,1,0.119502865,303000,188280,-0.119502865,300000,127969.9,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,140009.55,-0.119502865,303000,127969.9,0.13211699,1.3211698e-05,0.119502865,0,303000,307.478,303000,303.73553,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1216.2997,-654.9306,-1871.2302,293.15,-1216.2997,293.15,-654.9306,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,140009.55,-0.119502865,303000,140009.55,306.6131,1380297,303000,6.383915,0,306.6131,-432.45694,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,136655.97,-0.119502865,303000,136655.97,305.81155,1347235.4,303000,6.383915,0,305.81155,-400.76306,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,133544.84,-0.119502865,303000,133544.84,305.068,1316564.1,303000,6.383915,0,305.068,-371.78772,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,130655.67,-0.119502865,303000,130655.67,304.37744,1288081,303000,6.383915,0,304.37744,-345.26486,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,127969.9,-0.119502865,303000,127969.9,303.73553,1261603,303000,6.383915,0,303.73553,-320.9576,293.15,293.15,1216.2997,0,303000,303000,3600,293.15,293.15,654.9306,-34,3600,307.478,328.15,3600
5810.4,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,142774.81,1,300000,328.15,303000,307.274,1,0.119502865,303000,188280,-0.119502865,300000,127381.59,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,139218.89,-0.119502865,303000,127381.59,0.13211699,1.3211698e-05,0.119502865,0,303000,307.274,303000,303.59494,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1195.6974,-643.83704,-1839.5344,293.15,-1195.6974,293.15,-643.83704,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,139218.89,-0.119502865,303000,139218.89,306.4241,1372502.2,303000,6.383915,0,306.4241,-424.94278,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,135922.77,-0.119502865,303000,135922.77,305.63632,1340007.1,303000,6.383915,0,305.63632,-393.8967,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,132864.22,-0.119502865,303000,132864.22,304.9053,1309854.1,303000,6.383915,0,304.9053,-365.50543,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,130023.195,-0.119502865,303000,130023.195,304.2263,1281845.6,303000,6.383915,0,304.2263,-339.50995,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,127381.59,-0.119502865,303000,127381.59,303.59494,1255803.1,303000,6.383915,0,303.59494,-315.67957,293.15,293.15,1195.6974,0,303000,303000,3600,293.15,293.15,643.83704,-34,3600,307.274,328.15,3600
5832,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,141921.28,1,300000,328.15,303000,307.07,1,0.119502865,303000,188280,-0.119502865,300000,126792.586,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,138428.03,-0.119502865,303000,126792.586,0.13211699,1.3211698e-05,0.119502865,0,303000,307.07,303000,303.45416,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1175.1495,-632.7728,-1807.9224,293.15,-1175.1495,293.15,-632.7728,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,138428.03,-0.119502865,303000,138428.03,306.2351,1364705.5,303000,6.383915,0,306.2351,-417.45233,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,135189.2,-0.119502865,303000,135189.2,305.461,1332775.2,303000,6.383915,0,305.461,-387.05002,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,132183.1,-0.119502865,303000,132183.1,304.74252,1303139.1,303000,6.383915,0,304.74252,-359.23938,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,129390.12,-0.119502865,303000,129390.12,304.07498,1275604.4,303000,6.383915,0,304.07498,-333.76834,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,126792.586,-0.119502865,303000,126792.586,303.45416,1249996.4,303000,6.383915,0,303.45416,-310.4123,293.15,293.15,1175.1495,0,303000,303000,3600,293.15,293.15,632.7728,-34,3600,307.07,328.15,3600
5853.6,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,141067.75,1,300000,328.15,303000,306.866,1,0.119502865,303000,188280,-0.119502865,300000,126202.87,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,137636.98,-0.119502865,303000,126202.87,0.13211699,1.3211698e-05,0.119502865,0,303000,306.866,303000,303.3132,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1154.6569,-621.7383,-1776.3951,293.15,-1154.6569,293.15,-621.7383,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,137636.98,-0.119502865,303000,137636.98,306.04602,1356906.9,303000,6.383915,0,306.04602,-409.98593,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,134455.27,-0.119502865,303000,134455.27,305.28558,1325539.6,303000,6.383915,0,305.28558,-380.22327,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,131501.45,-0.119502865,303000,131501.45,304.5796,1296419.1,303000,6.383915,0,304.5796,-352.98978,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,128756.414,-0.119502865,303000,128756.414,303.92352,1269357,303000,6.383915,0,303.92352,-328.04022,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,126202.87,-0.119502865,303000,126202.87,303.3132,1244182.6,303000,6.383915,0,303.3132,-305.15594,293.15,293.15,1154.6569,0,303000,303000,3600,293.15,293.15,621.7383,-34,3600,306.866,328.15,3600
5875.2,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,140214.2,1,300000,328.15,303000,306.662,1,0.119502865,303000,188280,-0.119502865,300000,125612.44,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,136845.72,-0.119502865,303000,125612.44,0.13211699,1.3211698e-05,0.119502865,0,303000,306.662,303000,303.1721,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1134.22,-610.7338,-1744.9539,293.15,-1134.22,293.15,-610.7338,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,136845.72,-0.119502865,303000,136845.72,305.8569,1349106.1,303000,6.383915,0,305.8569,-402.54385,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,133720.97,-0.119502865,303000,133720.97,305.11008,1318300.5,303000,6.383915,0,305.11008,-373.41672,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,130819.31,-0.119502865,303000,130819.31,304.41656,1289694.1,303000,6.383915,0,304.41656,-346.75687,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,128122.086,-0.119502865,303000,128122.086,303.7719,1263103.4,303000,6.383915,0,303.7719,-322.32574,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,125612.44,-0.119502865,303000,125612.44,303.1721,1238361.8,303000,6.383915,0,303.1721,-299.9107,293.15,293.15,1134.22,0,303000,303000,3600,293.15,293.15,610.7338,-34,3600,306.662,328.15,3600
5896.8,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,139360.67,1,300000,328.15,303000,306.458,1,0.119502865,303000,188280,-0.119502865,300000,125021.27,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,136054.25,-0.119502865,303000,125021.27,0.13211699,1.3211698e-05,0.119502865,0,303000,306.458,303000,303.0308,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1113.8397,-599.7599,-1713.5996,293.15,-1113.8397,293.15,-599.7599,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,136054.25,-0.119502865,303000,136054.25,305.66776,1341303.4,303000,6.383915,0,305.66776,-395.12637,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,132986.3,-0.119502865,303000,132986.3,304.93448,1311057.5,303000,6.383915,0,304.93448,-366.63065,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,130136.64,-0.119502865,303000,130136.64,304.25342,1282964.1,303000,6.383915,0,304.25342,-340.54083,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,127487.125,-0.119502865,303000,127487.125,303.62015,1256843.5,303000,6.383915,0,303.62015,-316.62512,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,125021.27,-0.119502865,303000,125021.27,303.0308,1232533.6,303000,6.383915,0,303.0308,-294.6767,293.15,293.15,1113.8397,0,303000,303000,3600,293.15,293.15,599.7599,-34,3600,306.458,328.15,3600
5918.4,293.15,5000,328.15,318.15,0.119502865,3000,1,0,-0.119502865,303000,138507.14,1,300000,328.15,303000,306.254,1,0.119502865,303000,188280,-0.119502865,300000,124429.37,0.119502865,1.19502865e-05,0.119502865,3000,0,3000,0,0.03585086,0.3,0.0021818138,1,0,0.119502865,300000,188280,1,300000,318.15,1,0.119502865,303000,135262.58,-0.119502865,303000,124429.37,0.13211699,1.3211698e-05,0.119502865,0,303000,306.254,303000,302.88934,4,4,4,4,300000,328.15,1,1.5442861,5,0.35,5527.775,601.3,591.3,566.3,566.3,1.24,0.032061093,145.38048,0.3,0,0,0,-1093.5168,-588.8168,-1682.3336,293.15,-1093.5168,293.15,-588.8168,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,135262.58,-0.119502865,303000,135262.58,305.47855,1333498.6,303000,6.383915,0,305.47855,-387.7338,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,132251.23,-0.119502865,303000,132251.23,304.7588,1303810.9,303000,6.383915,0,304.7588,-359.86526,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,129453.45,-0.119502865,303000,129453.45,304.09012,1276228.8,303000,6.383915,0,304.09012,-334.34192,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,126851.52,-0.119502865,303000,126851.52,303.46823,1250577.4,303000,6.383915,0,303.46823,-310.93857,4,4,4,4,300000,328.15,1,1.5442861,0,1,0.13211699,2,1.3211698e-05,1,0.006412219,0.119502865,303000,124429.37,-0.119502865,303000,124429.37,302.88934,1226698.4,303000,6.383915,0,302.88934,-289.45413,293.15,293.15,1093.5168,0,303000,303000,3600,293.15,293.15,588.8168,-34,3600,306.254,328.15,3600
